"BirdID","ColNestLaying","Date","Time_Since_sun_rise","Colony","Nest","Playback_type","Playback_file","Recording_day","playback","N_chicks","D_chicks","sex","Season","Feeding_visits","BirdID_CNL","exact_age","minimum_age","age_seasons","age_categorical","temperature","wind","class_breeder"
"BH42900","71_37_2019-10-11","2019-11-05",84,"71","37","F",7,2,"two",2,12,"F","2019/2020",5,"BH42900-71_37_2019-10-11",NA,1172,4,"could_breed",25.5,8.3,"parent"
"BH42900","71_37_2019-10-11","2019-11-06",75,"71","37","M",4,3,"two",2,13,"F","2019/2020",4,"BH42900-71_37_2019-10-11",NA,1173,4,"could_breed",21.1,7.5,"parent"
"BH70821","37_59_2017-10-14","2017-11-11",56,"37","59","F",11,2,"six",3,13,"M","2017/2018",1,"BH70821-37_59_2017-10-14",3241,3241,10,"could_breed",14.5,1.6,"parent"
"BH70821","37_59_2017-10-14","2017-11-12",46,"37","59","C",1,3,"six",3,14,"M","2017/2018",5,"BH70821-37_59_2017-10-14",3242,3242,10,"could_breed",18.8,2.5,"parent"
"BH70886","7_9_2017-12-11","2018-01-09",36,"7","9","C",12,2,"three",2,15,"M","2017/2018",3,"BH70886-7_9_2017-12-11",NA,3422,10,"could_breed",13,2.7,"parent"
"BH70886","7_9_2017-12-11","2018-01-08",44,"7","9","F",7,1,"three",2,14,"M","2017/2018",3,"BH70886-7_9_2017-12-11",NA,3421,10,"could_breed",22.7,4.6,"parent"
"BH70886","7_9_2017-12-11","2018-01-10",31,"7","9","F",6,3,"three",2,16,"M","2017/2018",5,"BH70886-7_9_2017-12-11",NA,3423,10,"could_breed",15.7,2.9,"parent"
"BH76536","37_17_2017-10-16","2017-11-10",44,"37","17","M",4,1,"six",3,9,"M","2017/2018",1,"BH76536-37_17_2017-10-16",NA,3027,9,"could_breed",13.5,3.4,"parent"
"BH76536","37_17_2017-10-16","2017-11-11",56,"37","17","F",11,2,"six",3,10,"M","2017/2018",1,"BH76536-37_17_2017-10-16",NA,3028,9,"could_breed",14.5,1.6,"parent"
"BH76607","20_6_2017-12-25","2018-01-18",29,"20","6","F",9,3,"five",2,10,"M","2017/2018",1,"BH76607-20_6_2017-12-25",NA,3094,9,"could_breed",18.8,2.1,"helper"
"BH76637","20_14_2017-12-28","2018-01-18",29,"20","14","F",9,3,"five",2,7,"M","2017/2018",3,"BH76637-20_14_2017-12-28",NA,3094,9,"could_breed",18.8,2.1,"parent"
"BH76637","20_14_2017-12-28","2018-01-17",33,"20","14","C",12,2,"five",2,6,"M","2017/2018",4,"BH76637-20_14_2017-12-28",NA,3093,9,"could_breed",20.3,5.8,"parent"
"BH76681","31_5_2017-12-13","2018-01-03",41,"31","5","M",5,2,"one",3,7,"F","2017/2018",7,"BH76681-31_5_2017-12-13",NA,3076,9,"could_breed",14.9,1.6,"parent"
"BH76681","31_5_2017-12-13","2018-01-02",41,"31","5","C",10,1,"one",3,6,"F","2017/2018",1,"BH76681-31_5_2017-12-13",NA,3075,9,"could_breed",12.4,3.1,"parent"
"BH76681","31_5_2017-12-13","2018-01-04",42,"31","5","F",9,3,"one",3,8,"F","2017/2018",4,"BH76681-31_5_2017-12-13",NA,3077,9,"could_breed",20.2,7.1,"parent"
"BH85128","41_22_2019-12-15","2020-01-08",69,"41","22","C",12,1,"two",3,11,"M","2019/2020",6,"BH85128-41_22_2019-12-15",NA,3372,10,"could_breed",18.8,3.4,"parent"
"BH85128","41_22_2019-12-15","2020-01-11",56,"41","22","M",5,3,"two",3,14,"M","2019/2020",4,"BH85128-41_22_2019-12-15",NA,3375,10,"could_breed",20.4,4.8,"parent"
"BH85128","41_22_2019-12-15","2020-01-10",96.9999999999999,"41","22","F",6,2,"two",3,13,"M","2019/2020",8,"BH85128-41_22_2019-12-15",NA,3374,10,"could_breed",19.2,2.6,"parent"
"BH85140","2_2_2017-09-27","2017-10-31",48,"2","2","F",6,2,"four",1,19,"M","2017/2018",3,"BH85140-2_2_2017-09-27",NA,2567,8,"could_breed",16.5,2.1,"parent"
"BH85140","2_2_2017-09-27","2017-11-01",64,"2","2","C",1,3,"four",1,20,"M","2017/2018",3,"BH85140-2_2_2017-09-27",NA,2568,8,"could_breed",23.3,2.4,"parent"
"BH85140","2_5_2019-10-21","2019-11-16",100,"2","5","M",13,2,"one",3,13,"M","2019/2020",16,"BH85140-2_5_2019-10-21",NA,3313,10,"could_breed",21.9,3,"parent"
"BH85140","2_2_2017-09-27","2017-10-30",44,"2","2","F",3,1,"four",1,18,"M","2017/2018",1,"BH85140-2_2_2017-09-27",NA,2566,8,"could_breed",16,5.5,"parent"
"BH85140","2_5_2019-10-21","2019-11-17",93,"2","5","F",11,3,"one",3,14,"M","2019/2020",10,"BH85140-2_5_2019-10-21",NA,3314,10,"could_breed",24.3,5.7,"parent"
"BH85140","2_5_2019-10-21","2019-11-15",80,"2","5","C",12,1,"one",3,12,"M","2019/2020",8,"BH85140-2_5_2019-10-21",NA,3312,10,"could_breed",16.8,3.2,"parent"
"BH85146","7_28_2018-01-30","2018-02-23",32,"7","28","C",2,1,"six",2,9,"M","2017/2018",4,"BH85146-7_28_2018-01-30",NA,2221,7,"could_breed",18.7,3.9,"parent"
"BH85146","7_29_2019-12-11","2020-01-06",65.0000000000001,"7","29","C",2,2,"three",4,12,"M","2019/2020",10,"BH85146-7_29_2019-12-11",NA,2903,9,"could_breed",23.9,2.8,"parent"
"BH85146","7_28_2018-01-30","2018-02-25",36,"7","28","M",4,3,"six",2,11,"M","2017/2018",2,"BH85146-7_28_2018-01-30",NA,2223,7,"could_breed",12.4,4,"parent"
"BH85146","7_29_2019-12-11","2020-01-05",55.9999999999999,"7","29","F",3,1,"three",4,11,"M","2019/2020",11,"BH85146-7_29_2019-12-11",NA,2902,9,"could_breed",17.5,4.5,"parent"
"BH85146","7_28_2018-01-30","2018-02-24",43,"7","28","F",3,2,"six",2,10,"M","2017/2018",4,"BH85146-7_28_2018-01-30",NA,2222,7,"could_breed",19.8,5.8,"parent"
"BH85146","7_29_2019-12-11","2020-01-08",69,"7","29","M",5,3,"three",4,14,"M","2019/2020",7,"BH85146-7_29_2019-12-11",NA,2905,9,"could_breed",18.8,3.4,"parent"
"BH85173","7_16_2017-12-16","2018-01-09",36,"7","16","C",12,2,"three",1,9,"M","2017/2018",5,"BH85173-7_16_2017-12-16",602,602,3,"could_breed",13,2.7,"helper"
"BH85173","7_16_2017-12-16","2018-01-10",31,"7","16","F",6,3,"three",1,10,"M","2017/2018",1,"BH85173-7_16_2017-12-16",603,603,3,"could_breed",15.7,2.9,"helper"
"BH85173","7_13_2019-12-13","2020-01-05",55.9999999999999,"7","13","F",3,1,"three",2,10,"M","2019/2020",6,"BH85173-7_13_2019-12-13",1328,1328,5,"could_breed",17.5,4.5,"parent"
"BH85173","7_13_2019-12-13","2020-01-08",69,"7","13","M",5,3,"three",2,13,"M","2019/2020",6,"BH85173-7_13_2019-12-13",1331,1331,5,"could_breed",18.8,3.4,"parent"
"BH85173","7_13_2019-12-13","2020-01-06",65.0000000000001,"7","13","C",2,2,"three",2,11,"M","2019/2020",3,"BH85173-7_13_2019-12-13",1329,1329,5,"could_breed",23.9,2.8,"parent"
"BH85173","7_16_2017-12-16","2018-01-08",44,"7","16","F",7,1,"three",1,8,"M","2017/2018",5,"BH85173-7_16_2017-12-16",601,601,3,"could_breed",22.7,4.6,"helper"
"BH85174","7_16_2017-12-16","2018-01-09",36,"7","16","C",12,2,"three",1,9,"M","2017/2018",6,"BH85174-7_16_2017-12-16",602,602,3,"could_breed",13,2.7,"parent"
"BH85174","7_16_2017-12-16","2018-01-08",44,"7","16","F",7,1,"three",1,8,"M","2017/2018",4,"BH85174-7_16_2017-12-16",601,601,3,"could_breed",22.7,4.6,"parent"
"BH85174","7_16_2017-12-16","2018-01-10",31,"7","16","F",6,3,"three",1,10,"M","2017/2018",6,"BH85174-7_16_2017-12-16",603,603,3,"could_breed",15.7,2.9,"parent"
"BH85183","11_37_2017-12-24","2018-01-24",34,"11","37","F",7,3,"five",3,17,"F","2017/2018",1,"BH85183-11_37_2017-12-24",610,610,3,"could_breed",17.5,0,"helper"
"BH85183","11_37_2017-12-24","2018-01-22",31,"11","37","M",4,1,"five",3,15,"F","2017/2018",7,"BH85183-11_37_2017-12-24",608,608,3,"could_breed",20.2,2.8,"helper"
"BH85183","11_37_2017-12-24","2018-01-23",40,"11","37","C",1,2,"five",3,16,"F","2017/2018",1,"BH85183-11_37_2017-12-24",609,609,3,"could_breed",13.9,0,"helper"
"BH85187","20_3_2019-10-10","2019-11-05",57,"20","3","M",5,1,"five",2,11,"M","2019/2020",2,"BH85187-20_3_2019-10-10",1267,1267,5,"could_breed",25.4,8.3,"parent"
"BH85187","20_3_2019-10-10","2019-11-07",81,"20","3","F",8,3,"five",2,13,"M","2019/2020",11,"BH85187-20_3_2019-10-10",1269,1269,5,"could_breed",20.1,3.1,"parent"
"BH85198","2_41_2017-10-05","2017-10-30",44,"2","41","F",3,1,"four",2,10,"F","2017/2018",3,"BH85198-2_41_2017-10-05",NA,800,3,"could_breed",16,5.5,"parent"
"BH85198","2_41_2017-10-05","2017-11-01",64,"2","41","C",1,3,"four",2,12,"F","2017/2018",7,"BH85198-2_41_2017-10-05",NA,802,3,"could_breed",23.3,2.4,"parent"
"BH85198","2_41_2017-10-05","2017-10-31",48,"2","41","F",6,2,"four",2,11,"F","2017/2018",4,"BH85198-2_41_2017-10-05",NA,801,3,"could_breed",16.5,2.1,"parent"
"BH85273","11_34_2017-12-25","2018-01-23",40,"11","34","C",1,2,"five",2,15,"M","2017/2018",2,"BH85273-11_34_2017-12-25",2551,2551,8,"could_breed",13.9,0,"helper"
"BH85273","11_34_2017-12-25","2018-01-24",34,"11","34","F",7,3,"five",2,16,"M","2017/2018",1,"BH85273-11_34_2017-12-25",2552,2552,8,"could_breed",17.5,0,"helper"
"BH85273","11_34_2017-12-25","2018-01-22",31,"11","34","M",4,1,"five",2,14,"M","2017/2018",2,"BH85273-11_34_2017-12-25",2550,2550,8,"could_breed",20.2,2.8,"helper"
"BH88660","21_3_2017-12-24","2018-01-21",36,"21","3","F",6,3,"three",3,14,"M","2017/2018",2,"BH88660-21_3_2017-12-24",NA,2692,8,"could_breed",21.4,6.7,"helper"
"BH88660","21_3_2017-12-24","2018-01-19",39,"21","3","F",7,1,"three",3,12,"M","2017/2018",4,"BH88660-21_3_2017-12-24",NA,2690,8,"could_breed",17,1.6,"helper"
"BH88660","21_1_2019-10-19","2019-11-12",100,"21","1","F",9,2,"six",3,11,"M","2019/2020",2,"BH88660-21_1_2019-10-19",NA,3352,10,"could_breed",21.3,3,"helper"
"BH88660","21_3_2017-12-24","2018-01-20",31,"21","3","C",12,2,"three",3,13,"M","2017/2018",2,"BH88660-21_3_2017-12-24",NA,2691,8,"could_breed",19,5,"helper"
"BH88670","37_59_2017-10-14","2017-11-10",44,"37","59","M",4,1,"six",3,12,"F","2017/2018",7,"BH88670-37_59_2017-10-14",NA,2615,8,"could_breed",13.5,3.4,"parent"
"BH88670","37_59_2017-10-14","2017-11-11",56,"37","59","F",11,2,"six",3,13,"F","2017/2018",6,"BH88670-37_59_2017-10-14",NA,2616,8,"could_breed",14.5,1.6,"parent"
"BH88670","37_59_2017-10-14","2017-11-12",46,"37","59","C",1,3,"six",3,14,"F","2017/2018",9,"BH88670-37_59_2017-10-14",NA,2617,8,"could_breed",18.8,2.5,"parent"
"BH88703","11_11_2017-10-10","2017-11-06",42,"11","11","F",9,3,"one",3,12,"F","2017/2018",6,"BH88703-11_11_2017-10-10",NA,2261,7,"could_breed",17.5,1.3,"parent"
"BH88703","11_11_2017-10-10","2017-11-04",42,"11","11","M",5,2,"one",3,10,"F","2017/2018",5,"BH88703-11_11_2017-10-10",NA,2259,7,"could_breed",22.6,3.1,"parent"
"BH88703","11_11_2017-10-10","2017-11-03",47,"11","11","C",10,1,"one",3,9,"F","2017/2018",4,"BH88703-11_11_2017-10-10",NA,2258,7,"could_breed",18.9,3.5,"parent"
"BH88729","42_24_2017-12-08","2018-01-07",37,"42","24","F",9,3,"five",2,16,"M","2017/2018",2,"BH88729-42_24_2017-12-08",NA,2316,7,"could_breed",18.4,1.3,"helper"
"BH88783","32_21_2017-12-11","2018-01-13",38,"32","21","M",4,3,"two",2,19,"M","2017/2018",1,"BH88783-32_21_2017-12-11",1886,1886,6,"could_breed",19.4,1.9,"helper"
"BH88783","32_21_2017-12-11","2018-01-12",35,"32","21","F",8,2,"two",2,18,"M","2017/2018",2,"BH88783-32_21_2017-12-11",1885,1885,6,"could_breed",19.1,1.7,"helper"
"BH88783","32_21_2017-12-11","2018-01-11",43,"32","21","C",2,1,"two",2,17,"M","2017/2018",4,"BH88783-32_21_2017-12-11",1884,1884,6,"could_breed",20.8,4.5,"helper"
"BH88803","37_2_2017-10-13","2017-11-11",56,"37","2","F",11,2,"six",2,12,"M","2017/2018",1,"BH88803-37_2_2017-10-13",1388,1388,5,"could_breed",14.5,1.6,"helper"
"BH88803","37_2_2019-10-15","2019-11-09",77,"37","2","F",3,3,"one",2,10,"M","2019/2020",2,"BH88803-37_2_2019-10-15",2116,2116,7,"could_breed",16.7,2.6,"parent"
"BH88803","37_2_2017-10-13","2017-11-10",44,"37","2","M",4,1,"six",2,11,"M","2017/2018",2,"BH88803-37_2_2017-10-13",1387,1387,5,"could_breed",13.5,3.4,"helper"
"BH88803","37_2_2019-10-15","2019-11-08",80,"37","2","M",5,2,"one",2,9,"M","2019/2020",3,"BH88803-37_2_2019-10-15",2115,2115,7,"could_breed",15.1,3.2,"parent"
"BH88803","37_2_2017-10-13","2017-11-12",46,"37","2","C",1,3,"six",2,13,"M","2017/2018",1,"BH88803-37_2_2017-10-13",1389,1389,5,"could_breed",18.8,2.5,"helper"
"BH88803","37_2_2019-10-15","2019-11-07",110,"37","2","C",12,1,"one",2,8,"M","2019/2020",3,"BH88803-37_2_2019-10-15",2114,2114,7,"could_breed",20.1,3.1,"parent"
"BH88823","7_29_2019-12-11","2020-01-06",65.0000000000001,"7","29","C",2,2,"three",4,12,"F","2019/2020",9,"BH88823-7_29_2019-12-11",2166,2166,7,"could_breed",23.9,2.8,"parent"
"BH88823","7_29_2019-12-11","2020-01-08",69,"7","29","M",5,3,"three",4,14,"F","2019/2020",7,"BH88823-7_29_2019-12-11",2168,2168,7,"could_breed",18.8,3.4,"parent"
"BH88823","7_29_2019-12-11","2020-01-05",55.9999999999999,"7","29","F",3,1,"three",4,11,"F","2019/2020",7,"BH88823-7_29_2019-12-11",2165,2165,7,"could_breed",17.5,4.5,"parent"
"BH88824","37_18_2017-10-16","2017-11-12",46,"37","18","C",1,3,"six",1,12,"F","2017/2018",3,"BH88824-37_18_2017-10-16",1381,1381,5,"could_breed",18.8,2.5,"parent"
"BH88824","37_18_2017-10-16","2017-11-10",44,"37","18","M",4,1,"six",1,10,"F","2017/2018",3,"BH88824-37_18_2017-10-16",1379,1379,5,"could_breed",13.5,3.4,"parent"
"BH88824","37_18_2017-10-16","2017-11-11",56,"37","18","F",11,2,"six",1,11,"F","2017/2018",3,"BH88824-37_18_2017-10-16",1380,1380,5,"could_breed",14.5,1.6,"parent"
"BH88836","8_20_2019-11-16","2019-12-11",107,"8","20","M",13,1,"five",2,11,"F","2019/2020",6,"BH88836-8_20_2019-11-16",2138,2138,7,"could_breed",17.4,0,"parent"
"BH88836","8_20_2019-11-16","2019-12-13",79.0000000000001,"8","20","F",6,3,"five",2,13,"F","2019/2020",6,"BH88836-8_20_2019-11-16",2140,2140,7,"could_breed",20.1,6.2,"parent"
"BH88843","8_76_2019-11-18","2019-12-11",107,"8","76","M",13,1,"five",2,8,"F","2019/2020",10,"BH88843-8_76_2019-11-18",2136,2136,7,"could_breed",17.4,0,"parent"
"BH88843","8_76_2019-11-18","2019-12-13",79.0000000000001,"8","76","F",6,3,"five",2,10,"F","2019/2020",9,"BH88843-8_76_2019-11-18",2138,2138,7,"could_breed",20.1,6.2,"parent"
"BH88843","8_76_2019-11-18","2019-12-12",64,"8","76","C",10,2,"five",2,9,"F","2019/2020",11,"BH88843-8_76_2019-11-18",2137,2137,7,"could_breed",16.8,2.8,"parent"
"BH88857","8_11_2019-11-18","2019-12-12",64,"8","11","C",10,2,"five",3,10,"F","2019/2020",8,"BH88857-8_11_2019-11-18",2136,2136,7,"could_breed",16.8,2.8,"parent"
"BH88857","8_11_2019-11-18","2019-12-11",107,"8","11","M",13,1,"five",3,9,"F","2019/2020",7,"BH88857-8_11_2019-11-18",2135,2135,7,"could_breed",17.4,0,"parent"
"BH88857","8_11_2019-11-18","2019-12-13",79.0000000000001,"8","11","F",6,3,"five",3,11,"F","2019/2020",4,"BH88857-8_11_2019-11-18",2137,2137,7,"could_breed",20.1,6.2,"parent"
"BH88916","37_58_2017-10-17","2017-11-11",56,"37","58","F",11,2,"six",3,11,"M","2017/2018",3,"BH88916-37_58_2017-10-17",1334,1334,5,"could_breed",14.5,1.6,"parent"
"BH88916","37_58_2017-10-17","2017-11-12",46,"37","58","C",1,3,"six",3,12,"M","2017/2018",10,"BH88916-37_58_2017-10-17",1335,1335,5,"could_breed",18.8,2.5,"parent"
"BH88916","37_58_2017-10-17","2017-11-10",44,"37","58","M",4,1,"six",3,10,"M","2017/2018",4,"BH88916-37_58_2017-10-17",1333,1333,5,"could_breed",13.5,3.4,"parent"
"BH88916","37_58_2019-12-16","2020-01-10",59.9999999999999,"37","58","C",12,3,"four",3,11,"M","2019/2020",11,"BH88916-37_58_2019-12-16",2124,2124,7,"could_breed",19.2,2.6,"parent"
"BH88916","37_58_2019-12-16","2020-01-08",101,"37","58","F",9,1,"four",3,9,"M","2019/2020",2,"BH88916-37_58_2019-12-16",2122,2122,7,"could_breed",18.8,3.4,"parent"
"BH88916","37_58_2019-12-16","2020-01-09",82.9999999999999,"37","58","M",4,2,"four",3,10,"M","2019/2020",5,"BH88916-37_58_2019-12-16",2123,2123,7,"could_breed",17.8,0,"parent"
"BH88917","37_58_2017-10-17","2017-11-12",46,"37","58","C",1,3,"six",3,12,"M","2017/2018",2,"BH88917-37_58_2017-10-17",1335,1335,5,"could_breed",18.8,2.5,"helper"
"BH88917","37_58_2017-10-17","2017-11-11",56,"37","58","F",11,2,"six",3,11,"M","2017/2018",2,"BH88917-37_58_2017-10-17",1334,1334,5,"could_breed",14.5,1.6,"helper"
"BH88934","42_16_2019-12-12","2020-01-06",60.9999999999999,"42","16","F",7,3,"one",4,12,"F","2019/2020",8,"BH88934-42_16_2019-12-12",2103,2103,7,"could_breed",23.9,2.8,"parent"
"BH88934","42_16_2019-12-12","2020-01-04",75,"42","16","C",10,1,"one",4,10,"F","2019/2020",12,"BH88934-42_16_2019-12-12",2101,2101,7,"could_breed",22.4,6.9,"parent"
"BH88934","42_16_2019-12-12","2020-01-05",76,"42","16","M",13,2,"one",4,11,"F","2019/2020",10,"BH88934-42_16_2019-12-12",2102,2102,7,"could_breed",20.6,3.8,"parent"
"BH88981","37_45_2019-10-13","2019-11-07",110,"37","45","C",12,1,"one",3,11,"F","2019/2020",6,"BH88981-37_45_2019-10-13",2026,2026,7,"could_breed",20.1,3.1,"parent"
"BH88981","37_45_2019-10-13","2019-11-09",77,"37","45","F",3,3,"one",3,13,"F","2019/2020",4,"BH88981-37_45_2019-10-13",2028,2028,7,"could_breed",16.7,2.6,"parent"
"BH88982","27_17_2019-10-05","2019-10-31",80,"27","17","C",1,2,"three",2,12,"F","2019/2020",2,"BH88982-27_17_2019-10-05",2019,2019,7,"could_breed",15.9,0,"parent"
"BH88982","27_17_2019-10-05","2019-11-01",91,"27","17","M",5,3,"three",2,13,"F","2019/2020",5,"BH88982-27_17_2019-10-05",2020,2020,7,"could_breed",17.7,2.8,"parent"
"BH88982","27_17_2019-10-05","2019-10-30",78,"27","17","F",11,1,"three",2,11,"F","2019/2020",6,"BH88982-27_17_2019-10-05",2018,2018,7,"could_breed",13.5,0,"parent"
"BH88993","7_9_2017-12-11","2018-01-10",31,"7","9","F",6,3,"three",2,16,"M","2017/2018",3,"BH88993-7_9_2017-12-11",1354,1354,5,"could_breed",15.7,2.9,"helper"
"BH89048","8_1_2019-10-08","2019-11-03",75,"8","1","C",1,3,"four",1,12,"M","2019/2020",1,"BH89048-8_1_2019-10-08",1997,1997,7,"could_breed",22.5,0,"helper"
"BH89052","31_5_2017-12-13","2018-01-03",41,"31","5","M",5,2,"one",3,7,"M","2017/2018",6,"BH89052-31_5_2017-12-13",1328,1328,5,"could_breed",14.9,1.6,"parent"
"BH89052","31_5_2017-12-13","2018-01-04",42,"31","5","F",9,3,"one",3,8,"M","2017/2018",1,"BH89052-31_5_2017-12-13",1329,1329,5,"could_breed",20.2,7.1,"parent"
"BH89052","31_5_2017-12-13","2018-01-02",41,"31","5","C",10,1,"one",3,6,"M","2017/2018",4,"BH89052-31_5_2017-12-13",1327,1327,5,"could_breed",12.4,3.1,"parent"
"BH89070","7_28_2018-01-30","2018-02-25",36,"7","28","M",4,3,"six",2,11,"F","2017/2018",5,"BH89070-7_28_2018-01-30",1375,1375,5,"could_breed",12.4,4,"parent"
"BH89070","7_28_2018-01-30","2018-02-24",43,"7","28","F",3,2,"six",2,10,"F","2017/2018",6,"BH89070-7_28_2018-01-30",1374,1374,5,"could_breed",19.8,5.8,"parent"
"BH89070","7_28_2018-01-30","2018-02-23",32,"7","28","C",2,1,"six",2,9,"F","2017/2018",2,"BH89070-7_28_2018-01-30",1373,1373,5,"could_breed",18.7,3.9,"parent"
"BH93505","32_7_2019-12-15","2020-01-09",68,"32","7","C",1,1,"one",3,11,"M","2019/2020",1,"BH93505-32_7_2019-12-15",81,81,1,"too_young",17.8,0,"helper"
"BH93505","32_7_2019-12-15","2020-01-10",70.9999999999999,"32","7","M",13,2,"one",3,12,"M","2019/2020",6,"BH93505-32_7_2019-12-15",82,82,1,"too_young",19.2,2.6,"helper"
"BH93505","32_7_2019-12-15","2020-01-11",50,"32","7","F",8,3,"one",3,13,"M","2019/2020",7,"BH93505-32_7_2019-12-15",83,83,1,"too_young",20.4,4.8,"helper"
"BH93506","32_7_2019-12-15","2020-01-09",68,"32","7","C",1,1,"one",3,11,"M","2019/2020",1,"BH93506-32_7_2019-12-15",81,81,1,"too_young",17.8,0,"helper"
"BH93506","32_7_2019-12-15","2020-01-10",70.9999999999999,"32","7","M",13,2,"one",3,12,"M","2019/2020",6,"BH93506-32_7_2019-12-15",82,82,1,"too_young",19.2,2.6,"helper"
"BH93506","32_7_2019-12-15","2020-01-11",50,"32","7","F",8,3,"one",3,13,"M","2019/2020",1,"BH93506-32_7_2019-12-15",83,83,1,"too_young",20.4,4.8,"helper"
"BH93524","42_21_2019-12-11","2020-01-05",76,"42","21","M",13,2,"one",4,11,"F","2019/2020",2,"BH93524-42_21_2019-12-11",75,75,1,"too_young",20.6,3.8,"helper"
"BH93524","42_21_2019-12-11","2020-01-06",60.9999999999999,"42","21","F",7,3,"one",4,12,"F","2019/2020",2,"BH93524-42_21_2019-12-11",76,76,1,"too_young",23.9,2.8,"helper"
"BH93560","41_3_2019-12-13","2020-01-10",96.9999999999999,"41","3","F",6,2,"two",4,14,"M","2019/2020",4,"BH93560-41_3_2019-12-13",75,75,1,"too_young",19.2,2.6,"helper"
"BH93560","41_3_2019-12-13","2020-01-08",69,"41","3","C",12,1,"two",4,12,"M","2019/2020",3,"BH93560-41_3_2019-12-13",73,73,1,"too_young",18.8,3.4,"helper"
"BH93560","41_3_2019-12-13","2020-01-11",56,"41","3","M",5,3,"two",4,15,"M","2019/2020",2,"BH93560-41_3_2019-12-13",76,76,1,"too_young",20.4,4.8,"helper"
"BH93566","7_27_2019-12-11","2020-01-08",69,"7","27","M",5,3,"three",4,14,"F","2019/2020",4,"BH93566-7_27_2019-12-11",72,72,1,"too_young",18.8,3.4,"helper"
"BH93566","7_27_2019-12-11","2020-01-06",65.0000000000001,"7","27","C",2,2,"three",4,12,"F","2019/2020",4,"BH93566-7_27_2019-12-11",70,70,1,"too_young",23.9,2.8,"helper"
"BH93661","37_28_2019-12-15","2020-01-08",101,"37","28","F",9,1,"four",3,11,"F","2019/2020",1,"BH93661-37_28_2019-12-15",56,56,1,"too_young",18.8,3.4,"helper"
"BH93661","37_28_2019-12-15","2020-01-10",59.9999999999999,"37","28","C",12,3,"four",3,13,"F","2019/2020",7,"BH93661-37_28_2019-12-15",58,58,1,"too_young",19.2,2.6,"helper"
"BH93799","8_67_2019-11-18","2019-12-11",107,"8","67","M",13,1,"five",3,9,"F","2019/2020",12,"BH93799-8_67_2019-11-18",NA,365,2,"could_breed",17.4,0,"parent"
"BH93799","8_67_2019-11-18","2019-12-12",64,"8","67","C",10,2,"five",3,10,"F","2019/2020",9,"BH93799-8_67_2019-11-18",NA,365,2,"could_breed",16.8,2.8,"parent"
"BH93799","8_67_2019-11-18","2019-12-13",79.0000000000001,"8","67","F",6,3,"five",3,11,"F","2019/2020",3,"BH93799-8_67_2019-11-18",NA,365,2,"could_breed",20.1,6.2,"parent"
"BH94343","11_24_2019-10-28","2019-11-22",60,"11","24","M",13,1,"six",2,11,"F","2019/2020",5,"BH94343-11_24_2019-10-28",NA,2628,8,"could_breed",17.9,1.2,"parent"
"BH94343","11_24_2017-10-11","2017-11-06",42,"11","24","F",9,3,"one",2,12,"F","2017/2018",8,"BH94343-11_24_2017-10-11",NA,1882,6,"could_breed",17.5,1.3,"parent"
"BH94343","11_24_2019-10-28","2019-11-23",55.0000000000001,"11","24","F",7,2,"six",2,12,"F","2019/2020",4,"BH94343-11_24_2019-10-28",NA,2629,8,"could_breed",17.9,3.7,"parent"
"BH94343","11_24_2017-10-11","2017-11-04",42,"11","24","M",5,2,"one",2,10,"F","2017/2018",3,"BH94343-11_24_2017-10-11",NA,1880,6,"could_breed",22.6,3.1,"parent"
"BH94343","11_24_2017-10-11","2017-11-03",47,"11","24","C",10,1,"one",2,9,"F","2017/2018",5,"BH94343-11_24_2017-10-11",NA,1879,6,"could_breed",18.9,3.5,"parent"
"BH94343","11_24_2019-10-28","2019-11-24",93,"11","24","C",12,3,"six",2,13,"F","2019/2020",3,"BH94343-11_24_2019-10-28",NA,2630,8,"could_breed",20.3,3.2,"parent"
"BH94348","7_31_2018-02-02","2018-02-23",32,"7","31","C",2,1,"six",3,6,"M","2017/2018",4,"BH94348-7_31_2018-02-02",NA,1989,6,"could_breed",18.7,3.9,"parent"
"BH94348","7_31_2018-02-02","2018-02-25",36,"7","31","M",4,3,"six",3,8,"M","2017/2018",2,"BH94348-7_31_2018-02-02",NA,1991,6,"could_breed",12.4,4,"parent"
